'pork chop with brown rice','easy',6,30,30,'Western','Main Course','grill','grill','Pork','pork chops;soy sauce;rice wine;sugar;salt;Chinese five-spice powder;garlic;egg;cornstarch;Canola oil',"'6 bone-in pork shoulder chops, each 1/4- to 1/2-inch thick;1 large egg;3 tablespoons soy sauce;3 tablespoons Chinese rice wine or dry sherry;2 tablespoons granulated sugar;0.5 teaspoons kosher salt;0.5 teaspoon Chinese five-spice powder;1 tablespoon minced garlic;6 tablespoons cornstarch;5 teaspoon of Canola oil, for pan-frying'","'Arrange the pork chops in a single layer in a shallow pan (itís fine if they overlap). Whisk together the soy sauce, rice wine, sugar, salt, five-spice powder, garlic, and egg until combined.;Pour over the pork, cover, and let marinate in the fridge for at least 30 minutes and as long as 4 hours;Remove the pork chops from the marinade and onto a plate. Pour the marinade into a mixing bowl and whisk in the cornstarch until combine and there are no large lumps.;Put the pork chops back in the pan they were marinating in, and the cornstarch mixture, and turn them around until theyíre evenly coated.;Set a grill pan over medium-high heat and add enough oil to come about 1/4 inch from the bottom. when the oil starts to shimmer, add half the pork chops. Cook, flipping once, until cooked through, about 2 to 3 minutes per side. Repeat with the remaining pork chops. Serve.'",'NoNuts'
'turkey ricotta meatball','easy',4,60,20,'Western','Main Course','oven','roast','turkey','Vegetable oil;breadcrumbs;milk;oregano;fennel seeds;red pepper flakes;ricotta cheese;egg;parsley;salt;ground black pepper;turkey;tomatoes;olive oil;Parmesan cheese',"'1 pound ground dark-meat turkey;0.5 teaspoon dried oregano;0.5 teaspoon fennel seeds;0.25 teaspoon red pepper flakes;0.25 cup ricotta cheese;1 large egg, lightly beaten;2 tablespoons finely chopped flat-leaf parsley;28-ounce can crushed tomatoes;1 slice of Freshly grated Parmesan cheese;5 teaspoon of Vegetable oil;3 ounce of fresh white breadcrumbs;0.5 cup milk;0.5 teaspoons kosher salt, plus more to taste;5g of freshly ground black pepper;2 tablespoons olive oil'","'1.Heat the oven to 425∞F and arrange a rack in the upper third. Generously coat a rimmed baking sheet with vegetable oil and set aside.;2.In a large bowl, stir together the breadcrumbs and milk. Set aside until the crumbs have absorbed most of the milk, about 5 minutes. Crush the dried oregano with your fingers and add it to the bread mixture. Combine the fennel seeds and red pepper flakes on a cutting board and coarsely chop them, then add to the bread mixture. (Alternately, you can crush the oregano, fennel seeds, and pepper flakes coarsely in a mortar.) Add the ricotta, egg, parsley, measured salt, and pepper to taste;Stir in the ground turkey. Make sure the mixture is well combined. ;Shape into 14 meatballs, 3 to 4 tablespoons each. Transfer the meatballs to the prepared baking sheet. ;3.Roast the meatballs in the oven until browned and firm, about 15 minutes (theyíll brown mostly on the bottom, but thatís OK). ;Meanwhile, add the crushed tomatoes to a heavy saucepan or Dutch oven. Transfer the browned meatballs to the saucepan and, using a metal spatula, scrape up any browned bits from the bottom of the baking sheet and add them to the saucepan. Add the olive oil.;4.Simmer the meatballs and tomato mixture over low heat until the sauce is thick and the meatballs are tender, about 30 minutes (turn the meatballs a few times during cooking). When the meatballs are nearly done, taste the sauce and season with salt as needed. ;5.Transfer the meatballs and tomato sauce onto a large warmed platter or individual plates. Garnish with the Parmesan and serve hot. Alternately, spoon meatballs and some of the tomato sauce into split sandwich rolls. '",'NoNuts'
'linguine with smoke clams','medium',4,30,30,'Western','Main Course','smoker','smoke','Clams','clams;cherry tomatoes;salt;linguine;olive oil;yellow onion;garlic;anchovy fillets;ground black pepper;Italian parsley',"'1 pounds manila or littleneck clams;1 pint cherry tomatoes;1 pound linguine;4 anchovy fillets, chopped;0.25 cup finely chopped Italian parsley;0.5 teaspoon of Kosher salt;1 tablespoon olive oil;1 medium yellow onion, coarsely chopped;4 medium garlic cloves, minced;5g of freshly ground black pepper'","'Fill a large bowl with cold water and place the clams in the water (they should be covered). Let soak for 10 minutes, then drain. Scrub the clams under cold water and set aside. In a stovetop smoker, smoke the clams and cherry tomatoes for 15 to 20 minutes (you can remove the wire rack from your smoker and place the clams directly in the tray). Discard any clams that donít open. Set aside the clams and cherry tomatoes; reserve the liquid thatís collected in the tray.;Fill a large pot with heavily salted water and bring to a boil. Cook the pasta until itís about three-quarters done (it should bend easily but still be super-firm). Drain and leave in the colander while you make the sauce.;Return the empty pasta pot to the stove over medium heat. Add the oil and sautÈ the onion, garlic, and anchovy for a few minutes. Add the drained pasta and carefully pour in the juices from the smoker tray. Add the cherry tomatoes. Stir to combine everything, then cover and cook on medium heat for a few more minutes, until the pasta has absorbed most of the smoky juices and has finished cooking.;Taste and add salt as needed. Grind in black pepper to taste. Carefully mix in the clams, or just spoon some on top of each serving. Sprinkle with parsley.'",'NoNuts'
'ratatouille pasta','easy',4,25,20,'Western','Main Course','skillet','boil','Vegetable','olive oil;garlic;tomatoes;salt;ground black pepper;yellow onion ;thyme leaves;zucchini;eggplant;pasta;zest;lemon juice;basil leaves;cheese',"'1 teaspoons fresh thyme leaves;1 medium zucchini, small dice;1 medium yellow squash or golden zucchini, small dice;1 small eggplant, small dice;2 tablespoons fresh basil leaves, torn in small pieces;1 pound dried pasta, such as penne, cavatelli, or garganelli;0.5 a lemon (Finely grated zest and juice);1 cup crumbled feta cheese;6 tablespoons extra-virgin olive oil;3 medium garlic cloves, sliced thin;1 cup canned whole tomatoes, cut into 1/2-inch strips, juice reserved;0.5 teaspoon of Kosher salt;5g of freshly ground black pepper;1 small yellow onion, small dice'","'1.Warm the olive oil in a medium nonstick skillet over medium heat, add the garlic, and cook, stirring occasionally, until the garlic is pale golden brown, about 5 minutes (reduce the heat if it starts to brown).;2Add the tomato strips and their juice, turn up the heat to medium-high, and cook, stirring constantly, until lightly reduced, about 5 minutes. Add 1/2 teaspoon of the thyme, season to taste with salt and pepper, and transfer to a bowl. Set aside.;3Wipe out the skillet and warm the olive oil over medium-high heat until the oil begins to shimmer. Add the onions, season to taste with salt and pepper, and cook, stirring frequently, until softened, about 5 minutes. Add the thyme leaves and stir to combine. Transfer to a plate and set aside.;4Wipe out the skillet and warm 1 tablespoon of the olive oil over medium-high heat until the oil begins to shimmer. Add the zucchini and cook, stirring constantly, just until itís tender but still bright green, about 2 minutes. Add 1/2 teaspoon of the thyme leaves and stir to combine. Transfer to a plate and set aside.;5Repeat with the yellow squash, followed by the eggplant.;6.Warm 2 tablespoons of the olive oil in a medium nonstick skillet over medium heat, add the garlic, and cook, stirring occasionally, until the garlic is pale golden brown, about 5 minutes (reduce the heat if it starts to brown).;2Add the tomato strips and their juice, turn up the heat to medium-high, and cook, stirring constantly, until lightly reduced, about 5 minutes. Add 1/2 teaspoon of the thyme, season to taste with salt and pepper, and transfer to a bowl. Set aside.;3Wipe out the skillet and warm 1 tablespoon of the olive oil over medium-high heat until the oil begins to shimmer. Add the onions, season to taste with salt and pepper, and cook, stirring frequently, until softened, about 5 minutes. Add 1/2 teaspoon of the thyme leaves and stir to combine. Transfer to a plate and set aside.;4Wipe out the skillet and warm 1 tablespoon of the olive oil over medium-high heat until the oil begins to shimmer. Add the zucchini and cook, stirring constantly, just until itís tender but still bright green, about 2 minutes. Add 1/2 teaspoon of the thyme leaves and stir to combine. Transfer to a plate and set aside.;5Repeat with the yellow squash, followed by the eggplant.;Toss to combine and spoon into warmed bowls. Sprinkle with the crumbled feta and serve.'",'Vegetarian; NoNuts'
'pan-seared salmon with ginger lime sauce','easy',4,10,15,'Western','Main Course','frying pan','pan fry','salmon','vegetable oil;salmon;garlic;cucumbers;Asian basil;peanuts;Thai bird chiles;sugar;ginger;fish sauce;lime juice',"'7 ounce skinless salmon fillets;0.25 cup vegetable oil;2 cloves garlic, sliced;3 cups seeded, julienned hothouse cucumbers, soaked in cold water to crisp; drained;0.3 cup chopped Asian basil;3 tablespoons chopped, roasted peanuts;1 teaspoon finely chopped garlic;3 Thai bird chiles or 1 serrano chile, chopped;3 tablespoons sugar;3 tablespoons minced ginger;3 tablespoons fish sauce;3 tablespoons lime juice;3 tablespoons water'","'Heat the vegetable oil in a large non-stick frying pan over moderate heat. Cook the salmon fillets (2 pieces at a time), until they are golden and just done, 3 to 4 minutes on each side depending on the thickness. About 2 minutes before the salmon is done, add the garlic slices to the oil to flavor the fish. (If the fillets are thick, cover and cook a few minutes longer.) Remove the salmon and garlic and drain on paper towels.;Combine the cucumber with the basil in a small bowl. Place a small amount of the cucumber mixture on individual plates. Arrange the salmon fillet on top and garnish with the cucumber mixture and sprinkle a few pieces of the cooked garlic on top. Drizzle with 2 tablespoons of the Ginger-Lime Sauce, top with peanuts and serve immediately.;Ginger-Lime Sauce:;Combine the garlic, chiles, sugar, ginger, fish sauce, lime juice, and water in a small bowl and stir well. Let the flavors develop by setting the sauce aside for 30 minutes before serving.'",''
'oven baked salmon','easy',4,5,15,'Western','Main Course','oven','bake','salmon','salmon fillet;salt;ground black pepper;Almond Parsley Salsa;squash;shallot;red wine vinegar;capers;parsley;toasted almonds;olive oil',"'12 ounce salmon fillet, cut into 4 pieces;5g of Toasted Almond Parsley Salsa, for serving;5g of Baked squash, for serving, optional;0.5 teaspoon of Coarse-grained salt;5g of freshly ground black pepper;1 shallot;1 tablespoons red wine vinegar;0.5 teaspoon of coarse grain salt;2 tablespoons capers, rinsed;1 cup fresh flat-leaf parsley;0.5 cup toasted almonds;1 teaspoon of Extra-virgin olive oil'","'Preheat the oven to 450 degrees F.;Season salmon with salt and pepper. Place salmon, skin side down, on a non-stick baking sheet or in a non-stick pan with an oven-proof handle. Bake until salmon is cooked through, about 12 to 15 minutes. Serve with the Toasted Almond Parsley Salad and squash, if desired.;Toasted Almond Parsley Salad:;Mince the shallot and add to a small bowl. Pour the vinegar over the shallots and add a pinch of salt. Let sit for 30 minutes.;Roughly chop the capers, parsley and almonds and add to the shallots. Add the olive oil, tasting as you go. Mix again and adjust the seasonings.'",'Healthy; NoNuts'
'pasta salad','easy',8,150,15,'Western','Dessert','pot','boil','Pasta','pasta;cucumbers;onion;cherry tomatoes;olive;salad dressing',"'4 ounces uncooked rotini pasta;2 cucumbers, chopped;10 cherry tomatoes, quartered;0.75 cup pitted black olives, sliced;0.5 onion, finely chopped;1 cup Italian-style salad dressing'","'Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the rotini, and return to a boil. Cook uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 8 minutes. Drain and cool by running cold water over the pasta in a colander set in the sink.;Combine cooked and cooled pasta with the cucumbers, onion, tomatoes, and olives in a large bowl. Pour the Italian dressing over the salad and stir to combine. Cover and refrigerate for at least two hours before serving.'",'Vegetarian; NoNuts'
'pasta with caramelized tomatoes and salad','easy',4,5,15,'Western','Main Course','pot','boil','Pasta','Italian sausage;grape;cherry tomatoes;pasta;red pepper flakes;Pecorino Romano cheese',"'1 pound fully cooked sweet Italian sausage, sliced into 1/2-inch rounds;8 ounces grape or cherry tomatoes, halved;1 pound dried pasta, such as rigatoni or farfalle;1.5 teaspoons red pepper flakes;2 ounces Pecorino Romano cheese, for garnish'","'1.Bring a large pot of generously salted water to a boil. Meanwhile, heat a large saucepan over medium heat and, once heated, add sausage. Cook, stirring occasionally, until well browned, about 10 minutes. Remove sausage from the pan with a slotted spoon and set aside.;2.Drain and discard all but 1 tablespoon of fat from the pan. Return the pan to medium heat and add tomatoes. Season with salt and freshly ground black pepper and cook, stirring only occasionally, until tender and caramelized, about 3 minutes.;3.Cook pasta according to the package directions. When itís al dente, drain, reserving 1/2 cup of the cooking water for the sauce. Add pasta water to tomatoes and use a wooden spoon to scrape up any browned bits that may have stuck to the bottom of the pan.;4.Add drained pasta, red pepper flakes, and cooked sausage to tomato mixture. Stir gently until pasta is well coated with sauce. Serve topped with shavings of Pecorino Romano'",'NoNuts'
'macaroni salad','easy',8,250,10,'Western','Dessert','pot','boil','Macaroni','elbow macaroni;mayonnaise;white vinegar ;white sugar ;mustard ;salt ;ground black pepper ;onion ;celery ;bell pepper ;carrot ;pimento peppers',"'4 cups uncooked elbow macaroni;2 stalks celery, chopped ;1 green bell pepper, seeded and chopped ;0.25 cup grated carrot (optional);2 tablespoons chopped pimento peppers (optional);1 cup mayonnaise;0.25 cup distilled white vinegar ;0.8 cup white sugar ;1 tablespoon prepared yellow mustard ;0.5 teaspoons salt ;0.5 teaspoon ground black pepper ;1 large onion, chopped'","'1.Bring a large pot of lightly salted water to a boil. Add the macaroni, and cook until tender, about 8 minutes. Rinse under cold water and drain.;2.In a large bowl, mix together the mayonnaise, vinegar, sugar, mustard, salt and pepper. Stir in the onion, celery, green pepper, carrot, pimentos and macaroni. Refrigerate for at least 4 hours before serving, but preferably overnight.'",'Vegetarian; NoNuts'
'coleslaw','easy',8,10,60,'Western','Dessert','bowl','mix','Cabbage','mayonnaise;sugar;salt;pepper;celery;garlic;onion;vinegar;coleslaw mix','16 ounce package shredded coleslaw mix;1 cup mayonnaise;2 tablespoons sugar ;0.5 teaspoon salt;0.5 teaspoon pepper;0.5 teaspoon celery seed;0.5 teaspoon garlic powder;0.5 teaspoon onion powder;2 tablespoons cider vinegar',"'In a large bowl, mix mayonnaise, sugar, salt, pepper, celery seed, garlic powder, onion powder and cider vinegar. ;Toss coleslaw mix with dressing to coat. ;Chill at least 1 hour before serving.'",'Vegetarian; NoNuts'
